id,name,description,parent_id:id
331313,331313,"Servizi di riparazione e manutenzione di strumenti ottici e di attrezzature fotografiche professionali",33
331319,331319,"Servizi di riparazione e manutenzione di altri apparecchi elettronici professionali",33
331411,331411,"Servizi di riparazione e manutenzione di motori, generatori e trasformatori elettrici e di apparecchi per la distribuzione e il controllo dell'elettricità",33
331419,331419,"Servizi di riparazione e manutenzione di altri apparecchi elettrici professionali",33
331510,331510,"Servizi di riparazione e manutenzione di navi e imbarcazioni",33
331610,331610,"Servizi di riparazione e manutenzione di aeromobili e veicoli spaziali",33
331711,331711,"Servizi di riparazione e manutenzione di locomotive e materiale rotabile ferrotranviario",33
331719,331719,"Servizi di riparazione e manutenzione di altri mezzi di trasporto n.c.a.",33
331910,331910,"Servizi di riparazione di altri apparecchi",33
332011,332011,"Servizi di installazione di generatori di vapore, escluse le caldaie ad acqua calda per il riscaldamento centrale, compresi i servizi di installazione di sistemi di tubazioni metalliche negli stabilimenti industriali",33
332012,332012,"Servizi di installazione di altri prodotti in metallo, esclusi macchine e apparecchi",33
332021,332021,"Servizi di installazione di macchine per ufficio e macchine contabili",33
332029,332029,"Servizi di installazione di altre macchine di impiego generale n.c.a.",33
332031,332031,"Servizi di installazione di macchine e attrezzature industriali per l'agricoltura",33
332032,332032,"Servizi di installazione di macchine per la formatura dei metalli",33
332033,332033,"Servizi di installazione di macchinari e di impianti per l'industria metallurgica",33
332034,332034,"Servizi di installazione di macchinari e di impianti da miniera",33
332035,332035,"Servizi di installazione di macchinari e di impianti industriali per la lavorazione dei prodotti alimentari, delle bevande e del tabacco",33
332036,332036,"Servizi d'installazione di macchinari e di impianti per l'industria tessile, dell'abbigliamento e del cuoio",33
332037,332037,"Servizi di installazione di macchinari e di impianti per l'industria della carta e del cartone",33
332038,332038,"Servizi di installazione di macchinari e di impianti per l'industria delle materie plastiche e della gomma",33
332039,332039,"Servizi di installazione di altre macchine per impieghi speciali",33
332041,332041,"Servizi di installazione di apparecchi medicali professionali e di strumenti ottici e di precisione",33
332042,332042,"Servizi di installazione di apparecchi elettronici professionali",33
332050,332050,"Servizi di installazione di apparecchi elettrici",33
332060,332060,"Servizi di installazione di apparecchiature per il controllo dei processi industriali",33
332070,332070,"Servizi di installazione di altri prodotti n.c.a.",33
35,35,"Energia elettrica, gas, vapore e aria condizionata",
351110,351110,"Energia elettrica",35
351210,351210,"Servizi di trasporto di energia elettrica",35
351310,351310,"Servizi di distribuzione di energia elettrica",35
351410,351410,"Servizi di vendita di energia elettrica",35
352110,352110,"Gas di carbon fossile, gas d'acqua, gas di gasogeno e gas simili, esclusi i gas di petrolio",35
352210,352210,"Servizi di distribuzione di combustibili gassosi mediante condutture",35
352310,352310,"Servizi di vendita di gas mediante condutture",35
353011,353011,"Vapore e acqua calda",35
353012,353012,"Servizi di distribuzione di vapore e di acqua calda tramite rete",35
353021,353021,"Ghiaccio, anche per raffreddamento (per usi non alimentari)",35
353022,353022,"Servizi di fornitura di aria e acqua refrigerate",35
36,36,"Acqua naturale",
360011,360011,"Acqua potabile",36
360012,360012,"Acqua non potabile",36
360020,360020,"Servizi di trattamento e distribuzione dell'acqua tramite rete",36
360030,360030,"Servizi di vendita dell'acqua tramite rete",36
37,37,"Servizi di smaltimento delle acque di scarico",
370011,370011,"Servizi di evacuazione e di trattamento delle acque di scarico",37
370012,370012,"Servizi di trattamento di pozzi neri e fosse settiche",37
370020,370020,"Fanghi di depurazione",37
38,38,"Servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali",
381111,381111,"Servizi di raccolta di rifiuti urbani non pericolosi riciclabili",38
381119,381119,"Servizi di raccolta di altri rifiuti non pericolosi, di provenienza diversa",38
381121,381121,"Servizi di raccolta di rifiuti urbani non pericolosi non riciclabili",38
381129,381129,"Servizi di raccolta di altri rifiuti non pericolosi non riciclabili",38
381131,381131,"Rifiuti municipali non riciclabili, non pericolosi",38
381139,381139,"Altri rifiuti non riciclabili, non pericolosi",38
381141,381141,"Navi ed altri congegni galleggianti destinati a smantellamento",38
381149,381149,"Carcasse, diverse da navi ed altri congegni galleggianti, destinate alla demolizione",38
381151,381151,"Rifiuti di vetro",38
381152,381152,"Rifiuti di carta e cartone",38
381153,381153,"Copertoni usati, di gomma",38
381154,381154,"Altri rifiuti di gomma",38
381155,381155,"Rifiuti di materie plastiche",38
381156,381156,"Rifiuti di materie tessili",38
381157,381157,"Rifiuti di cuoio",38
381158,381158,"Cascami metallici non pericolosi",38
381159,381159,"Altri rifiuti riciclabili, non pericolosi n.c.a.",38
381161,381161,"Servizi di trasporto di rifiuti non pericolosi riciclabili",38
381169,381169,"Servizi di trasporto di altri rifiuti non pericolosi",38
381211,381211,"Servizi di raccolta di residui medicinali pericolosi e altri biorifiuti pericolosi",38
381212,381212,"Servizi di raccolta di altri rifiuti pericolosi industriali",38
381213,381213,"Servizi di raccolta di rifiuti urbani pericolosi",38
381221,381221,"Elementi combustibili (cartucce) esausti (irradiati) di reattori nucleari",38
381222,381222,"Residui farmaceutici",38
381223,381223,"Altri residui medicinali pericolosi",38
381224,381224,"Residui chimici pericolosi",38
381225,381225,"Residui di oli",38
381226,381226,"Cascami metallici pericolosi",38
381227,381227,"Cascami ed avanzi di pile, di batterie di pile e di accumulatori elettrici",38
381229,381229,"Altri rifiuti pericolosi",38
381230,381230,"Servizi di trasporto di rifiuti pericolosi",38
382110,382110,"Servizi di trattamento dei rifiuti non pericolosi destinati allo smaltimento finale",38
382121,382121,"Servizi di discarica controllata",38
382122,382122,"Altri servizi di discarica",38
382123,382123,"Servizi di incenerimento dei rifiuti non pericolosi",38
382129,382129,"Servizi di smaltimento di altri rifiuti non pericolosi",38
382130,382130,"Residui di solventi organici",38
382140,382140,"Ceneri e residui di incenerimento dei rifiuti",38
382211,382211,"Servizi di trattamento delle scorie nucleari",38
382219,382219,"Servizi di trattamento di altri residui pericolosi",38
382221,382221,"Servizi di smaltimento delle scorie nucleari",38
382229,382229,"Servizi di smaltimento di altri residui pericolosi",38
383111,383111,"Servizi di demolizione di navi",38
383112,383112,"Servizi di demolizione di carcasse, escluse navi ed altri congegni galleggianti",38
383211,383211,"Servizi di recupero delle materie metalliche selezionate",38
383212,383212,"Servizi di recupero delle materie non metalliche selezionate",38
383221,383221,"Metalli preziosi sotto forma di materie prime secondarie",38
383222,383222,"Metalli ferrosi sotto forma di materie prime secondarie",38
383223,383223,"Rame sotto forma di materie prime secondarie",38
383224,383224,"Nichel sotto forma di materie prime secondarie",38
383225,383225,"Alluminio sotto forma di materie prime secondarie",38
383229,383229,"Altre materie prime secondarie metalliche",38
383231,383231,"Vetro sotto forma di materie prime secondarie",38
383232,383232,"Carta e cartone sotto forma di materie prime secondarie",38
383233,383233,"Materie plastiche sotto forma di materie prime secondarie",38
383234,383234,"Gomma sotto forma di materie prime secondarie",38
383235,383235,"Materie tessili sotto forma di materie prime secondarie",38
383239,383239,"Altre materie prime secondarie non metalliche",38
39,39,"Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",
390011,390011,"Servizi di decontaminazione e pulizia di terreni e di depurazione di acque sotterranee",39
390012,390012,"Servizi di decontaminazione e di bonifica delle acque superficiali",39
390013,390013,"Servizi di decontaminazione e di pulizia dell'aria",39
390014,390014,"Servizi di decontaminazione degli edifici",39
390021,390021,"Servizi di confinamento, controllo e monitoraggio della decontaminazione del sito ed altri servizi di decontaminazione",39
390022,390022,"Altri servizi di decontaminazione",39
390023,390023,"Altri servizi specializzati di controllo dell'inquinamento",39
41,41,"Edifici ed opere di edilizia civile",
410010,410010,"Edilizia abitativa",41
410020,410020,"Fabbricati non residenziali",41
410030,410030,"Lavori di costruzione di fabbricati residenziali (nuovi lavori, aggiunte, modifiche e lavori di restauro)",41
410040,410040,"Lavori di costruzione di fabbricati non residenziali (nuovi lavori, aggiunte, modifiche e lavori di restauro)",41
42,42,"Lavori di costruzione ed opere di genio civile",
421110,421110,"Autostrade, strade, strade urbane, altri passaggi per veicoli e pedoni e piste di campi di aviazione",42
421120,421120,"Lavori di costruzione di autostrade, strade, strade urbane, altri passaggi per veicoli e pedoni e piste di campi di aviazione",42
421210,421210,"Linee ferroviarie e metropolitane",42
421220,421220,"Lavori di costruzione di linee ferroviarie e metropolitane",42
421310,421310,"Ponti e gallerie",42
421320,421320,"Lavori di costruzione di ponti e gallerie",42
422111,422111,"Condotte per grandi distanze per il trasporto di fluidi",42
422112,422112,"Condotte locali per il trasporto di fluidi",42
422113,422113,"Sistemi di irrigazione (canali); condutture e tubi per la distribuzione dell'acqua; impianti di trattamento delle acque, impianti di smaltimento delle acque di scarico e stazioni di pompaggio",42
422121,422121,"Lavori di costruzione di condotte per grandi distanze",42
422122,422122,"Lavori di costruzione di condotte locali, inclusi lavori accessori",42
422123,422123,"Lavori di costruzione di sistemi di irrigazione (canali), condutture e tubi per la distribuzione dell'acqua, impianti di trattamento delle acque, impianti di smaltimento delle acque di scarico e stazioni di pompaggio",42
422124,422124,"Trivellazione di pozzi d'acqua e lavori di installazione di fosse settiche",42
422211,422211,"Linee elettriche e linee di comunicazione per grandi distanze",42
422212,422212,"Linee elettriche e linee di comunicazione locali",42
422213,422213,"Centrali elettriche",42
422221,422221,"Lavori di costruzione di linee elettriche per grandi distanze e linee di comunicazione",42
422222,422222,"Lavori di costruzione di linee elettriche e linee di comunicazione locali",42
422223,422223,"Lavori di costruzione di centrali elettriche",42
429110,429110,"Strutture costiere e portuali, dighe, chiuse ed altre strutture idromeccaniche",42
429120,429120,"Lavori di costruzione di strutture costiere e portuali, dighe, chiuse ed altre strutture idromeccaniche",42
429911,429911,"Impianti per attività estrattive e manifatturiere",42
429912,429912,"Impianti sportivi e ricreativi",42
429919,429919,"Altre opere di genio civile n.c.a.",42
429921,429921,"Lavori di costruzione per attività estrattive e manifatturiere",42
429922,429922,"Lavori di costruzione di strutture per stadi e terreni sportivi",42
429929,429929,"Lavori di costruzione per altre opere di genio civile n.c.a.",42
43,43,"Opere specializzate",
431110,431110,"Lavori di demolizione",43
431211,431211,"Lavori di preparazione del suolo e del terreno",43
431212,431212,"Lavori di scavo e di movimento terra",43
431310,431310,"Lavori di trivellazione e perforazione",43
432110,432110,"Lavori di installazione di impianti elettrici",43
432211,432211,"Lavori di installazione di impianti idraulici e fognature",43
432212,432212,"Lavori di installazione di impianti di riscaldamento, ventilazione e condizionamento dell'aria",43
432220,432220,"Lavori di installazione di raccordi per il gas",43
432911,432911,"Lavori di isolamento",43
432912,432912,"Lavori di installazione di recinzioni e cancellate",43
432919,432919,"Altri lavori di installazione n.c.a.",43
433110,433110,"Lavori di intonacatura",43
433210,433210,"Posa in opera di infissi",43
433310,433310,"Posa in opera di piastrelle",43
433321,433321,"Opere in terrazzo, marmo, granito e ardesia",43
433329,433329,"Posa in opera di altri rivestimenti per pavimenti e muri, e di carta da parati n.c.a.",43
433410,433410,"Lavori di tinteggiatura",43
433420,433420,"Posa in opera di vetrate",43
433911,433911,"Posa in opera di elementi ornamentali",43
433919,433919,"Altri lavori di completamento e di finitura degli edifici n.c.a.",43
439111,439111,"Costruzione di ossature di tetti",43
439119,439119,"Altri lavori di copertura",43
439910,439910,"Lavori di impermeabilizzazione",43
439920,439920,"Lavori di ponteggio",43
439930,439930,"Lavori di palificazione e costipazione del terreno",43
439940,439940,"Opere in calcestruzzo",43
439950,439950,"Lavori di installazione di elementi in acciaio",43
439960,439960,"Lavori in muratura e posa in opera di mattoni",43
439970,439970,"Lavori di montaggio e installazione di opere prefabbricate",43
439990,439990,"Opere specializzate n.c.a.",43
45,45,"Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli",
451111,451111,"Servizi di vendita all'ingrosso di autoveicoli per il trasporto di persone",45
451112,451112,"Servizi di vendita all'ingrosso di autoveicoli per il trasporto speciale di persone, ad esempio ambulanze, minibus ed altri e veicoli fuoristrada (di peso inferiore o uguale a 3,5 t)",45
451121,451121,"Servizi di vendita al dettaglio in esercizi specializzati di autoveicoli nuovi per il trasporto di persone",45
451122,451122,"Servizi di vendita al dettaglio in esercizi specializzati di autoveicoli usati, per il trasporto di persone",45
451123,451123,"Servizi di vendita al dettaglio in esercizi specializzati di autoveicoli nuovi per il trasporto speciale di persone, ad esempio ambulanze, minibus ed altri e veicoli fuoristrada (di peso inferiore o uguale a 3,5 t)",45
451124,451124,"Servizi di vendita al dettaglio in esercizi specializzati di autoveicoli usati, per il trasporto speciale di persone, ad esempio ambulanze, minibus ed altri e veicoli fuoristrada (di peso inferiore o uguale a 3,5 t)",45
451131,451131,"Servizi di vendita al dettaglio di automobili e di autoveicoli leggeri via Internet",45
451139,451139,"Altri servizi di vendita al dettaglio di automobili e di autoveicoli leggeri n.c.a.",45
451141,451141,"Servizi di vendita all'ingrosso per conto terzi di automobili e di autoveicoli leggeri via Internet",45
451149,451149,"Altri servizi di vendita all'ingrosso per conto terzi di automobili e di autoveicoli leggeri",45
451911,451911,"Servizi di vendita all'ingrosso di autocarri, furgoni, rimorchi, semirimorchi e autobus",45
451912,451912,"Servizi di vendita all'ingrosso di veicoli da campeggio quali roulotte e motorhome",45
451921,451921,"Servizi di vendita al dettaglio in esercizi specializzati di autocarri, furgoni, rimorchi, semirimorchi e autobus",45
451922,451922,"Servizi di vendita al dettaglio in esercizi specializzati di veicoli da campeggio quali roulotte e motorhome",45
451931,451931,"Servizi di vendita al dettaglio di altri autoveicoli via Internet",45
451939,451939,"Altri servizi di vendita al dettaglio di autoveicoli n.c.a.",45
451941,451941,"Servizi di vendita all'ingrosso per conto terzi di altri autoveicoli via Internet",45
451949,451949,"Altri servizi di vendita all'ingrosso per conto terzi di altri autoveicoli",45
452011,452011,"Servizi di manutenzione e riparazione ordinaria (esclusi i servizi di riparazione del sistema elettrico, pneumatici e carrozzeria) di automobili e di autoveicoli leggeri",45
452012,452012,"Servizi di riparazione del sistema elettrico di automobili e di autoveicoli leggeri",45
452013,452013,"Servizi di riparazione dei pneumatici (comprese regolazione ed equilibratura) di automobili e di autoveicoli leggeri",45
452014,452014,"Servizi di riparazione della carrozzeria e servizi simili (portiere, serrature, finestrini, riverniciatura, riparazione a seguito di collisione) di automobili e di autoveicoli leggeri",45
452021,452021,"Servizi di manutenzione e riparazione ordinaria (esclusi i servizi di riparazione del sistema elettrico e della carrozzeria) di altri autoveicoli",45
452022,452022,"Servizi di riparazione del sistema elettrico di altri autoveicoli",45
452023,452023,"Servizi di riparazione della carrozzeria e servizi simili (portiere, serrature, finestrini, riverniciatura, riparazione a seguito di collisione) di altri autoveicoli",45
452030,452030,"Lavaggio e lucidatura di autoveicoli e servizi simili",45
453111,453111,"Servizi di vendita all'ingrosso di copertoni e camere d'aria di pneumatici in gomma",45
453112,453112,"Servizi di vendita all'ingrosso di altre parti e altri accessori di autoveicoli",45
453120,453120,"Servizi di vendita all'ingrosso per conto terzi di parti e accessori di autoveicoli",45
453211,453211,"Servizi di vendita al dettaglio in esercizi specializzati di pneumatici",45
453212,453212,"Servizi di vendita al dettaglio in esercizi specializzati di altre parti e altri accessori di autoveicoli",45
453221,453221,"Servizi di vendita al dettaglio di parti e accessori di autoveicoli via Internet",45
453222,453222,"Servizi di vendita al dettaglio di parti e accessori di autoveicoli per corrispondenza",45
453229,453229,"Altri servizi di vendita al dettaglio di parti e accessori di autoveicoli n.c.a.",45
454010,454010,"Servizi di vendita all'ingrosso di motocicli, accessori e pezzi di ricambio",45
454020,454020,"Servizi di vendita al dettaglio in esercizi specializzati di motocicli, accessori e pezzi di ricambio",45
454030,454030,"Altri servizi di vendita al dettaglio di motocicli, accessori e pezzi di ricambio",45
454040,454040,"Servizi di vendita all'ingrosso per conto terzi di motocicli, accessori e pezzi di ricambio",45
454050,454050,"Servizi di manutenzione e riparazione di motocicli",45
46,46,"Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli",
461111,461111,"Servizi di vendita all'ingrosso per conto terzi di animali vivi",46
461112,461112,"Servizi di vendita all'ingrosso per conto terzi di fiori e piante",46
461119,461119,"Servizi di vendita all'ingrosso per conto terzi di altre materie prime agricole, di altre materie prime tessili e di altri semilavorati",46
461211,461211,"Servizi di vendita all'ingrosso per conto terzi di combustibili solidi, liquidi, gassosi e di prodotti derivati",46
461212,461212,"Servizi di vendita all'ingrosso per conto terzi di minerali metalliferi e metalli in forme primarie",46
461213,461213,"Servizi di vendita all'ingrosso per conto terzi di prodotti chimici industriali, di fertilizzanti e di prodotti chimici per l'agricoltura",46
461311,461311,"Servizi di vendita all'ingrosso per conto terzi di legname e di prodotti di legno",46
461312,461312,"Servizi di vendita all'ingrosso per conto terzi di materiali da costruzione",46
461411,461411,"Servizi di vendita all'ingrosso per conto terzi di elaboratori elettronici, software, apparecchiature elettroniche e per telecomunicazioni e altre attrezzature per ufficio",46
461412,461412,"Servizi di vendita all'ingrosso per conto terzi di navi, aeromobili ed altri mezzi di trasporto n.c.a.",46
461419,461419,"Servizi di vendita all'ingrosso per conto terzi di altri macchinari e impianti industriali n.c.a.",46
461511,461511,"Servizi di vendita all'ingrosso per conto terzi di mobili",46
461512,461512,"Servizi di vendita all'ingrosso per conto terzi di apparecchi radio, televisori e apparecchi video",46
461513,461513,"Servizi di vendita all'ingrosso per conto terzi di ferramenta e utensileria portatile",46
461519,461519,"Servizi di vendita all'ingrosso per conto terzi di articoli per la casa e posaterie n.c.a.",46
461611,461611,"Servizi di vendita all'ingrosso per conto terzi di prodotti tessili",46
461612,461612,"Servizi di vendita all'ingrosso per conto terzi di abbigliamento, di pellicce e di calzature",46
461613,461613,"Servizi di vendita all'ingrosso per conto terzi di articoli in cuoio e di accessori da viaggio",46
461711,461711,"Servizi di vendita all'ingrosso per conto terzi di prodotti alimentari",46
461712,461712,"Servizi di vendita all'ingrosso per conto terzi di bevande",46
461713,461713,"Servizi di vendita all'ingrosso per conto terzi di tabacco",46
461811,461811,"Servizi di vendita all'ingrosso per conto terzi di prodotti farmaceutici, medicali, di cosmetici e di articoli di profumeria e di prodotti per la pulizia",46
461812,461812,"Servizi di vendita all'ingrosso per conto terzi di giochi e giocattoli, articoli sportivi, biciclette, libri, giornali, riviste e articoli di cancelleria, strumenti musicali, orologi e gioielli, attrezzature fotografiche e strumenti ottici",46
461819,461819,"Servizi di vendita all'ingrosso per conto terzi di altri prodotti particolari n.c.a.",46
461910,461910,"Servizi di vendita all'ingrosso per conto terzi di vari prodotti senza prevalenza di alcuno",46
462111,462111,"Servizi di vendita all'ingrosso di cereali",46
462112,462112,"Servizi di vendita all'ingrosso di sementi (esclusi semi oleosi)",46
462113,462113,"Servizi di vendita all'ingrosso di semi e frutti oleosi",46
462114,462114,"Servizi di vendita all'ingrosso di alimenti per il bestiame (mangimi)",46
462119,462119,"Servizi di vendita all'ingrosso di altre materie prime agricole n.c.a.",46
462120,462120,"Servizi di vendita all'ingrosso di tabacco grezzo",46
462210,462210,"Servizi di vendita all'ingrosso di fiori e piante",46
462310,462310,"Servizi di vendita all'ingrosso di animali vivi",46
462410,462410,"Servizi di vendita all'ingrosso di pelli, anche per pellicceria, e cuoio",46
463111,463111,"Servizi di vendita all'ingrosso di frutta e ortaggi freschi",46
463112,463112,"Servizi di vendita all'ingrosso di preparazioni di frutta e ortaggi",46
463211,463211,"Servizi di vendita all'ingrosso di carne, pollame incluso",46
463212,463212,"Servizi di vendita all'ingrosso di prodotti a base di carne, prodotti avicoli inclusi",46
463311,463311,"Servizi di vendita all'ingrosso di prodotti lattiero-caseari",46
463312,463312,"Servizi di vendita all'ingrosso di uova",46
463313,463313,"Servizi di vendita all'ingrosso di oli e grassi commestibili",46
463411,463411,"Servizi di vendita all'ingrosso di succhi, acque minerali, bibite analcoliche ed altre bevande non alcoliche",46
463412,463412,"Servizi di vendita all'ingrosso di bevande alcoliche",46
463510,463510,"Servizi di vendita all'ingrosso di prodotti del tabacco",46
463611,463611,"Servizi di vendita all'ingrosso di zucchero",46
463612,463612,"Servizi di vendita all'ingrosso di prodotti di panetteria e pasticceria",46
463613,463613,"Servizi di vendita all'ingrosso di cioccolato e dolciumi",46
463710,463710,"Servizi di vendita all'ingrosso di caffè, tè, cacao e spezie",46
463810,463810,"Servizi di vendita all'ingrosso di pesci, crostacei e molluschi",46
463821,463821,"Servizi di vendita all'ingrosso di preparati omogeneizzati e di alimenti dietetici",46
463829,463829,"Servizi di vendita all'ingrosso di altri prodotti alimentari n.c.a.",46
463911,463911,"Servizi di vendita all'ingrosso non specializzato di prodotti alimentari surgelati",46
463912,463912,"Servizi di vendita all'ingrosso non specializzato di prodotti alimentari non surgelati, bevande e tabacco",46
464111,464111,"Servizi di vendita all'ingrosso di filati",46
464112,464112,"Servizi di vendita all'ingrosso di tessuti",46
464113,464113,"Servizi di vendita all'ingrosso di biancheria per la casa, tende ed altri articoli per la casa in materie tessili",46
464114,464114,"Servizi di vendita all'ingrosso di merceria",46
464211,464211,"Servizi di vendita all'ingrosso di articoli di abbigliamento",46
464212,464212,"Servizi di vendita all'ingrosso di calzature",46
464311,464311,"Servizi di vendita all'ingrosso di elettrodomestici, eccetto apparecchi radio, televisori e attrezzature fotografiche",46
464312,464312,"Servizi di vendita all'ingrosso di apparecchi radio, televisori, apparecchi video e lettori DVD",46
464313,464313,"Servizi di vendita all'ingrosso di dischi, nastri audio e video, CD e DVD (escl. Supporti non registrati)",46
464314,464314,"Servizi di vendita all'ingrosso di articoli fotografici ed ottici",46
464411,464411,"Servizi di vendita all'ingrosso di articoli di vetro, porcellana e ceramica",46
464412,464412,"Servizi di vendita all'ingrosso di prodotti per la pulizia",46
464510,464510,"Servizi di vendita all'ingrosso di profumi e cosmetici",46
464611,464611,"Servizi di vendita all'ingrosso di prodotti farmaceutici di base e di preparati farmaceutici",46
464612,464612,"Servizi di vendita all'ingrosso di strumenti e apparecchi chirurgici, medicali ed ortopedici",46
464711,464711,"Servizi di vendita all'ingrosso di mobili per la casa",46
464712,464712,"Servizi di vendita all'ingrosso di apparecchi per l'illuminazione",46
464713,464713,"Servizi di vendita all'ingrosso di tappeti",46
464810,464810,"Servizi di vendita all'ingrosso di orologi e di articoli di gioielleria",46
464911,464911,"Servizi di vendita all'ingrosso di posaterie e utensili in metallo per la casa",46
464912,464912,"Servizi di vendita all'ingrosso di articoli in vimini, sughero, articoli da bottaio ed altri articoli in legno",46
464919,464919,"Servizi di vendita all'ingrosso di articoli e apparecchi domestici n.c.a.",46
464921,464921,"Servizi di vendita all'ingrosso di libri",46
464922,464922,"Servizi di vendita all'ingrosso di riviste e giornali",46
464923,464923,"Servizi di vendita all'ingrosso di prodotti cartotecnici",46
464931,464931,"Servizi di vendita all'ingrosso di strumenti musicali",46
464932,464932,"Servizi di vendita all'ingrosso di giochi e giocattoli",46
464933,464933,"Servizi di vendita all'ingrosso di articoli sportivi (incluse biciclette)",46
464934,464934,"Servizi di vendita all'ingrosso di articoli in cuoio e accessori da viaggio",46
464935,464935,"Servizi di vendita all'ingrosso di francobolli e monete",46
464936,464936,"Servizi di vendita all'ingrosso di souvenir e opere d'arte",46
464939,464939,"Servizi di vendita all'ingrosso di altri beni di consumo n.c.a.",46
465110,465110,"Servizi di vendita all'ingrosso di elaboratori elettronici, apparecchiature informatiche periferiche e software",46
465211,465211,"Servizi di vendita all'ingrosso di apparecchiature e parti di apparecchiature per telecomunicazioni",46
465212,465212,"Servizi di vendita all'ingrosso di apparecchiature e componenti elettronici",46
465213,465213,"Servizi di vendita all'ingrosso di nastri audio e video e dischetti, dischi magnetici ed ottici CD e DVD vergini",46
466111,466111,"Servizi di vendita all'ingrosso di macchine, attrezzature e accessori per l'agricoltura e la silvicoltura, inclusi i trattori",46
466112,466112,"Servizi di vendita all'ingrosso di macchinari, attrezzature e accessori per prati e giardini",46
466211,466211,"Servizi di vendita all'ingrosso di macchine utensili per la lavorazione del legno",46
466212,466212,"Servizi di vendita all'ingrosso di macchine utensili per la lavorazione dei metalli",46
466219,466219,"Servizi di vendita all'ingrosso di macchine utensili per la lavorazione di altri materiali",46
466310,466310,"Servizi di vendita all'ingrosso di macchine per l'estrazione, le costruzioni e il genio civile",46
466410,466410,"Servizi di vendita all'ingrosso di macchine per l'industria tessile, di macchine per cucire e per maglieria",46
466510,466510,"Servizi di vendita all'ingrosso di attrezzature e mobili per ufficio",46
466610,466610,"Servizi di vendita all'ingrosso di altre macchine e attrezzature per ufficio",46
466911,466911,"Servizi di vendita all'ingrosso di attrezzature di trasporto, esclusi gli autoveicoli, i motocicli e le biciclette",46
466912,466912,"Servizi di vendita all'ingrosso di forniture per macchine e attrezzature",46
466913,466913,"Servizi di vendita all'ingrosso di attrezzature per il sollevamento e la movimentazione",46
466914,466914,"Servizi di vendita all'ingrosso di macchine per le industrie alimentari, delle bevande e del tabacco",46
466915,466915,"Servizi di vendita all'ingrosso di macchine, apparecchi e materiali elettrici di uso professionale",46
466916,466916,"Servizi di vendita all'ingrosso di armi e munizioni",46
466919,466919,"Servizi di vendita all'ingrosso di altre macchine, apparecchi e attrezzature di impiego generale e speciale",46
467111,467111,"Servizi di vendita all'ingrosso di combustibili solidi",46
467112,467112,"Servizi di vendita all'ingrosso di carburanti per autoveicoli, inclusi carburanti per aeromobili",46
467113,467113,"Servizi di vendita all'ingrosso di altri combustibili liquidi e gassosi e di prodotti derivati",46
467211,467211,"Servizi di vendita all'ingrosso di minerali di ferro",46
467212,467212,"Servizi di vendita all'ingrosso di minerali non ferrosi",46
467213,467213,"Servizi di vendita all'ingrosso di ferro e acciaio in forme primarie",46
467214,467214,"Servizi di vendita all'ingrosso di metalli non ferrosi in forme primarie",46
467311,467311,"Servizi di vendita all'ingrosso di legname grezzo",46
467312,467312,"Servizi di vendita all'ingrosso di prodotti della prima trasformazione del legno",46
467313,467313,"Servizi di vendita all'ingrosso di apparecchi igienico-sanitari",46
467314,467314,"Servizi di vendita all'ingrosso di vernici, colori e lacche",46
467315,467315,"Servizi di vendita all'ingrosso di vetro piano",46
467316,467316,"Servizi di vendita all'ingrosso di altri materiali da costruzione",46
467317,467317,"Servizi di vendita all'ingrosso di carte da parati",46
467318,467318,"Servizi di vendita all'ingrosso di rivestimenti per pavimenti (escl. tappeti)",46
467411,467411,"Servizi di vendita all'ingrosso di ferramenta",46
467412,467412,"Servizi di vendita all'ingrosso di apparecchi e accessori per impianti idraulici e di riscaldamento",46
467413,467413,"Servizi di vendita all'ingrosso di utensili a mano",46
467511,467511,"Servizi di vendita all'ingrosso di fertilizzanti e di prodotti chimici per l'agricoltura",46
467512,467512,"Servizi di vendita all'ingrosso di prodotti chimici industriali",46
467611,467611,"Servizi di vendita all'ingrosso di carta e cartone",46
467612,467612,"Servizi di vendita all'ingrosso di fibre tessili",46
467613,467613,"Servizi di vendita all'ingrosso di materie plastiche e gomma in forme primarie",46
467619,467619,"Servizi di vendita all'ingrosso di prodotti intermedi, esclusi quelli agricoli, n.c.a.",46
467710,467710,"Servizi di vendita all'ingrosso di rottami e cascami",46
469010,469010,"Servizi di vendita all'ingrosso non specializzato",46
47,47,"Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli",
470011,470011,"Servizi di vendita al dettaglio di frutta e ortaggi freschi",47
470012,470012,"Servizi di vendita al dettaglio di preparazioni di frutta e ortaggi",47
470013,470013,"Servizi di vendita al dettaglio di carni",47
470014,470014,"Servizi di vendita al dettaglio di prodotti a base di carne",47
470015,470015,"Servizi di vendita al dettaglio di pesci, crostacei e molluschi",47
470016,470016,"Servizi di vendita al dettaglio di prodotti di panetteria",47
470017,470017,"Servizi di vendita al dettaglio di dolciumi",47
470018,470018,"Servizi di vendita al dettaglio di prodotti lattiero-caseari",47
470019,470019,"Servizi di vendita al dettaglio di uova",47
470021,470021,"Servizi di vendita al dettaglio di caffè, tè, cacao e spezie",47
